EmployeeNumber,MonthlyIncome,MonthlyRate,DailyRate,Age,YearsAtCompany,HourlyRate,YearsWithCurrManager,BusinessTravel,OverTime,NumCompaniesWorked,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,EducationField,TotalWorkingYears,PercentSalaryHike,YearsSinceLastPromotion,JobRole,YearsInCurrentRole,StockOptionLevel,WorkLifeBalance,JobInvolvement,TrainingTimesLastYear,Gender,Department,MaritalStatus,JobLevel,RelationshipSatisfaction,StandardHours,PerformanceRating,Over18,EmployeeCount,Education
0.0,0.0,1.0,7.0,0.0,2.0,1.0,0.0,1929.0,5736.0,3987.0,1251.0,39.0,3.0,32.0,2.0,6.0,21.0,3.0,1.0,10.0,19.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,80.0,3.0,1.0,4.0
1.0,1.0,1.0,8.0,1.0,2.0,2.0,0.0,1273.0,1118.0,8040.0,599.0,25.0,1.0,73.0,0.0,1.0,24.0,4.0,3.0,1.0,14.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,4.0,80.0,3.0,1.0,1.0
2.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,15.0,4193.0,12682.0,153.0,29.0,9.0,49.0,8.0,0.0,15.0,3.0,4.0,10.0,12.0,0.0,5.0,0.0,3.0,2.0,3.0,2.0,4.0,80.0,3.0,1.0,2.0
0.0,1.0,3.0,7.0,1.0,2.0,2.0,0.0,904.0,7642.0,4814.0,1252.0,37.0,10.0,32.0,9.0,1.0,19.0,2.0,1.0,10.0,13.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,4.0,80.0,3.0,1.0,2.0
2.0,0.0,3.0,5.0,1.0,1.0,2.0,0.0,1472.0,16598.0,19764.0,447.0,53.0,9.0,39.0,8.0,4.0,2.0,2.0,4.0,35.0,12.0,8.0,8.0,0.0,2.0,4.0,2.0,4.0,2.0,80.0,3.0,1.0,3.0
2.0,1.0,1.0,5.0,1.0,1.0,2.0,0.0,825.0,19246.0,25761.0,286.0,58.0,31.0,31.0,8.0,7.0,2.0,2.0,4.0,40.0,12.0,13.0,15.0,0.0,3.0,3.0,2.0,5.0,4.0,80.0,3.0,1.0,4.0
2.0,0.0,2.0,7.0,0.0,2.0,1.0,0.0,2016.0,10422.0,24032.0,801.0,32.0,14.0,48.0,7.0,1.0,1.0,4.0,3.0,14.0,19.0,5.0,10.0,2.0,3.0,3.0,3.0,3.0,3.0,80.0,3.0,1.0,4.0
2.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,353.0,2723.0,23231.0,833.0,51.0,1.0,96.0,0.0,1.0,1.0,4.0,3.0,1.0,11.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,80.0,3.0,1.0,3.0
2.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,1007.0,10845.0,24208.0,566.0,46.0,8.0,75.0,7.0,6.0,7.0,3.0,4.0,13.0,13.0,0.0,7.0,1.0,3.0,3.0,3.0,3.0,2.0,80.0,3.0,1.0,2.0
2.0,0.0,1.0,7.0,1.0,2.0,2.0,0.0,621.0,5337.0,19921.0,258.0,34.0,10.0,74.0,7.0,1.0,21.0,4.0,4.0,10.0,12.0,5.0,7.0,0.0,3.0,4.0,3.0,2.0,4.0,80.0,3.0,1.0,4.0
1.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,867.0,13826.0,19028.0,890.0,52.0,9.0,81.0,0.0,3.0,25.0,4.0,3.0,31.0,22.0,0.0,8.0,0.0,3.0,2.0,3.0,4.0,3.0,80.0,4.0,1.0,4.0
2.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,465.0,2904.0,16092.0,1309.0,23.0,4.0,83.0,2.0,1.0,26.0,4.0,3.0,4.0,12.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,80.0,3.0,1.0,1.0
2.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1005.0,13973.0,4161.0,939.0,50.0,12.0,95.0,5.0,3.0,24.0,3.0,4.0,22.0,18.0,1.0,11.0,1.0,3.0,3.0,2.0,4.0,4.0,80.0,3.0,1.0,3.0
2.0,0.0,1.0,8.0,1.0,2.0,2.0,0.0,1680.0,2728.0,21082.0,727.0,20.0,2.0,54.0,2.0,1.0,9.0,1.0,4.0,2.0,11.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,80.0,3.0,1.0,1.0
2.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,1081.0,2461.0,10332.0,1323.0,51.0,10.0,34.0,7.0,9.0,4.0,3.0,1.0,18.0,12.0,2.0,0.0,3.0,4.0,3.0,2.0,1.0,3.0,80.0,3.0,1.0,4.0
2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1033.0,4777.0,14382.0,1141.0,37.0,1.0,61.0,0.0,5.0,11.0,2.0,1.0,15.0,15.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,80.0,3.0,1.0,2.0
0.0,0.0,1.0,7.0,1.0,2.0,1.0,0.0,361.0,5249.0,19682.0,1327.0,38.0,8.0,39.0,5.0,3.0,2.0,4.0,4.0,13.0,18.0,7.0,7.0,1.0,3.0,2.0,0.0,2.0,4.0,80.0,3.0,1.0,2.0
2.0,1.0,1.0,6.0,1.0,1.0,2.0,0.0,1200.0,2936.0,10826.0,1097.0,44.0,6.0,96.0,2.0,1.0,10.0,3.0,3.0,6.0,11.0,0.0,4.0,0.0,3.0,3.0,4.0,1.0,3.0,80.0,3.0,1.0,4.0
2.0,1.0,2.0,7.0,1.0,2.0,1.0,0.0,492.0,6380.0,6110.0,575.0,40.0,6.0,68.0,0.0,2.0,22.0,3.0,3.0,8.0,12.0,1.0,4.0,2.0,3.0,2.0,6.0,2.0,1.0,80.0,3.0,1.0,2.0
1.0,0.0,2.0,7.0,0.0,2.0,1.0,0.0,1050.0,7525.0,23537.0,124.0,53.0,15.0,38.0,12.0,2.0,2.0,2.0,3.0,30.0,12.0,6.0,7.0,1.0,3.0,2.0,2.0,3.0,1.0,80.0,3.0,1.0,3.0
2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,165.0,10312.0,3465.0,147.0,58.0,40.0,94.0,6.0,1.0,23.0,4.0,4.0,40.0,12.0,15.0,10.0,1.0,2.0,3.0,3.0,3.0,4.0,80.0,3.0,1.0,4.0
1.0,1.0,1.0,6.0,0.0,1.0,2.0,0.0,1235.0,4998.0,2338.0,1316.0,32.0,8.0,38.0,7.0,4.0,2.0,3.0,4.0,10.0,14.0,0.0,7.0,0.0,3.0,3.0,2.0,2.0,4.0,80.0,3.0,1.0,2.0
2.0,0.0,1.0,6.0,1.0,1.0,2.0,0.0,1475.0,3420.0,21158.0,1467.0,44.0,5.0,49.0,3.0,1.0,20.0,2.0,4.0,6.0,13.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,3.0,80.0,3.0,1.0,3.0
0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1737.0,6472.0,8989.0,792.0,39.0,9.0,77.0,8.0,1.0,1.0,4.0,4.0,9.0,15.0,5.0,8.0,1.0,3.0,3.0,2.0,2.0,4.0,80.0,3.0,1.0,3.0
2.0,0.0,1.0,6.0,0.0,1.0,2.0,0.0,1433.0,1261.0,22262.0,202.0,31.0,1.0,34.0,0.0,1.0,8.0,2.0,1.0,1.0,12.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,3.0,80.0,3.0,1.0,3.0
2.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,1173.0,3597.0,6409.0,477.0,24.0,4.0,49.0,2.0,8.0,24.0,2.0,4.0,6.0,22.0,1.0,3.0,0.0,3.0,3.0,2.0,1.0,4.0,80.0,4.0,1.0,3.0
2.0,1.0,1.0,7.0,0.0,2.0,1.0,0.0,1962.0,5204.0,13586.0,1224.0,35.0,10.0,55.0,9.0,1.0,7.0,4.0,3.0,10.0,11.0,0.0,8.0,0.0,3.0,3.0,2.0,2.0,4.0,80.0,3.0,1.0,4.0
2.0,0.0,3.0,7.0,1.0,2.0,1.0,0.0,1548.0,5473.0,19345.0,1342.0,40.0,8.0,47.0,1.0,0.0,9.0,1.0,1.0,9.0,12.0,7.0,4.0,0.0,4.0,3.0,5.0,2.0,4.0,80.0,3.0,1.0,2.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,590.0,9950.0,11533.0,988.0,34.0,3.0,43.0,2.0,9.0,23.0,1.0,2.0,11.0,15.0,0.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,80.0,3.0,1.0,3.0
1.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,1937.0,2133.0,18115.0,1394.0,38.0,20.0,58.0,7.0,1.0,8.0,2.0,4.0,20.0,16.0,0.0,11.0,1.0,3.0,2.0,3.0,2.0,3.0,80.0,3.0,1.0,3.0
2.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1256.0,18711.0,12124.0,1098.0,49.0,1.0,85.0,0.0,2.0,4.0,3.0,1.0,23.0,13.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,3.0,80.0,3.0,1.0,2.0
2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,924.0,6586.0,4821.0,1425.0,36.0,16.0,68.0,11.0,0.0,14.0,4.0,3.0,17.0,17.0,4.0,8.0,1.0,2.0,3.0,2.0,2.0,1.0,80.0,3.0,1.0,1.0
2.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0,456.0,6118.0,5431.0,570.0,30.0,10.0,30.0,2.0,1.0,5.0,3.0,4.0,10.0,13.0,1.0,9.0,3.0,3.0,2.0,2.0,2.0,3.0,80.0,3.0,1.0,3.0
2.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,14.0,2426.0,16479.0,809.0,35.0,5.0,84.0,3.0,0.0,16.0,2.0,1.0,6.0,13.0,0.0,4.0,1.0,3.0,4.0,5.0,1.0,3.0,80.0,3.0,1.0,3.0
2.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,429.0,17068.0,5355.0,117.0,39.0,21.0,99.0,10.0,1.0,10.0,1.0,3.0,21.0,14.0,11.0,9.0,0.0,3.0,3.0,3.0,4.0,4.0,80.0,3.0,1.0,1.0
0.0,0.0,5.0,6.0,1.0,1.0,1.0,0.0,1574.0,4087.0,25174.0,1200.0,32.0,6.0,62.0,2.0,4.0,1.0,1.0,4.0,9.0,14.0,1.0,5.0,1.0,2.0,3.0,3.0,2.0,2.0,80.0,3.0,1.0,4.0
2.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,1998.0,5410.0,11189.0,557.0,42.0,4.0,35.0,2.0,6.0,18.0,1.0,4.0,9.0,17.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,80.0,3.0,1.0,4.0
2.0,0.0,1.0,5.0,0.0,1.0,2.0,0.0,468.0,15992.0,15901.0,810.0,42.0,1.0,44.0,0.0,2.0,23.0,4.0,1.0,16.0,14.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,2.0,80.0,3.0,1.0,5.0
0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,270.0,5265.0,16439.0,926.0,42.0,5.0,36.0,2.0,2.0,21.0,3.0,3.0,11.0,16.0,0.0,3.0,1.0,3.0,3.0,5.0,2.0,2.0,80.0,3.0,1.0,2.0
2.0,0.0,3.0,6.0,1.0,1.0,2.0,0.0,31.0,2960.0,17102.0,699.0,34.0,4.0,83.0,3.0,2.0,6.0,1.0,2.0,8.0,11.0,1.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,80.0,3.0,1.0,1.0
1.0,1.0,1.0,6.0,1.0,1.0,2.0,0.0,1350.0,4249.0,2690.0,482.0,35.0,9.0,87.0,1.0,1.0,4.0,3.0,3.0,9.0,11.0,1.0,6.0,0.0,3.0,3.0,3.0,2.0,2.0,80.0,3.0,1.0,4.0
2.0,0.0,3.0,8.0,0.0,2.0,1.0,0.0,1864.0,3540.0,7018.0,728.0,27.0,9.0,36.0,8.0,1.0,23.0,3.0,2.0,9.0,21.0,5.0,8.0,1.0,3.0,2.0,5.0,2.0,4.0,80.0,4.0,1.0,1.0
2.0,0.0,5.0,6.0,1.0,1.0,0.0,0.0,335.0,3319.0,24447.0,1300.0,40.0,9.0,62.0,7.0,1.0,24.0,4.0,1.0,9.0,17.0,4.0,8.0,2.0,3.0,3.0,3.0,2.0,1.0,80.0,3.0,1.0,2.0
2.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,776.0,16856.0,10084.0,621.0,52.0,34.0,31.0,16.0,1.0,3.0,1.0,3.0,34.0,11.0,1.0,6.0,0.0,4.0,2.0,3.0,4.0,1.0,80.0,3.0,1.0,4.0
1.0,0.0,5.0,6.0,0.0,1.0,2.0,0.0,1745.0,4968.0,26427.0,1312.0,30.0,9.0,78.0,7.0,0.0,2.0,1.0,4.0,10.0,16.0,0.0,7.0,0.0,3.0,2.0,2.0,1.0,4.0,80.0,3.0,1.0,4.0
0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,376.0,11849.0,10268.0,666.0,47.0,10.0,88.0,9.0,1.0,29.0,2.0,1.0,10.0,12.0,9.0,7.0,1.0,2.0,3.0,2.0,3.0,4.0,80.0,3.0,1.0,4.0
2.0,0.0,2.0,8.0,0.0,2.0,2.0,0.0,1752.0,2760.0,14630.0,428.0,29.0,2.0,52.0,2.0,1.0,9.0,2.0,2.0,2.0,13.0,2.0,2.0,0.0,3.0,1.0,3.0,1.0,3.0,80.0,3.0,1.0,3.0
1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,79.0,2406.0,5456.0,653.0,38.0,10.0,50.0,9.0,1.0,29.0,4.0,4.0,10.0,11.0,9.0,3.0,0.0,3.0,3.0,2.0,2.0,4.0,80.0,3.0,1.0,5.0
2.0,0.0,3.0,6.0,1.0,1.0,2.0,0.0,1577.0,2972.0,22061.0,479.0,34.0,1.0,35.0,0.0,1.0,7.0,4.0,1.0,1.0,13.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,3.0,80.0,3.0,1.0,4.0
2.0,0.0,2.0,7.0,0.0,2.0,2.0,0.0,1757.0,4507.0,8191.0,1313.0,49.0,5.0,80.0,4.0,3.0,11.0,4.0,4.0,8.0,12.0,0.0,1.0,0.0,4.0,3.0,1.0,2.0,3.0,80.0,3.0,1.0,4.0
1.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,179.0,10650.0,25150.0,1150.0,51.0,4.0,53.0,3.0,2.0,8.0,4.0,1.0,18.0,15.0,0.0,2.0,0.0,3.0,1.0,2.0,3.0,4.0,80.0,3.0,1.0,4.0
2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,665.0,5985.0,26894.0,1112.0,44.0,2.0,50.0,2.0,4.0,1.0,3.0,1.0,10.0,11.0,0.0,2.0,0.0,4.0,2.0,1.0,2.0,2.0,80.0,3.0,1.0,4.0
2.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,1671.0,5470.0,25518.0,977.0,32.0,9.0,45.0,6.0,0.0,2.0,2.0,4.0,10.0,13.0,1.0,5.0,2.0,2.0,3.0,4.0,2.0,3.0,80.0,3.0,1.0,3.0
2.0,0.0,1.0,7.0,1.0,2.0,1.0,0.0,1479.0,5301.0,2939.0,1358.0,30.0,2.0,96.0,2.0,8.0,16.0,3.0,4.0,4.0,15.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,80.0,3.0,1.0,1.0
2.0,0.0,5.0,4.0,1.0,1.0,2.0,0.0,464.0,8095.0,18264.0,1296.0,35.0,16.0,62.0,13.0,0.0,5.0,2.0,3.0,17.0,13.0,0.0,6.0,0.0,3.0,3.0,5.0,3.0,4.0,80.0,3.0,1.0,4.0
0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,812.0,2694.0,26551.0,1092.0,24.0,1.0,60.0,0.0,1.0,9.0,2.0,3.0,1.0,11.0,0.0,0.0,3.0,3.0,2.0,4.0,1.0,3.0,80.0,3.0,1.0,3.0
2.0,0.0,2.0,7.0,1.0,2.0,0.0,0.0,1754.0,7140.0,3088.0,979.0,30.0,7.0,94.0,7.0,2.0,15.0,1.0,3.0,12.0,11.0,1.0,7.0,1.0,3.0,2.0,2.0,3.0,1.0,80.0,3.0,1.0,2.0
2.0,1.0,2.0,7.0,0.0,2.0,2.0,0.0,1933.0,9854.0,23352.0,1475.0,28.0,2.0,84.0,2.0,3.0,13.0,3.0,4.0,6.0,11.0,2.0,0.0,0.0,3.0,3.0,0.0,2.0,4.0,80.0,3.0,1.0,2.0
2.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,86.0,9724.0,18787.0,1339.0,45.0,1.0,59.0,0.0,2.0,7.0,1.0,2.0,25.0,17.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,3.0,80.0,3.0,1.0,3.0
2.0,1.0,2.0,7.0,0.0,2.0,1.0,0.0,1403.0,5769.0,7100.0,205.0,27.0,6.0,98.0,4.0,1.0,10.0,4.0,4.0,6.0,11.0,4.0,2.0,0.0,3.0,2.0,3.0,2.0,4.0,80.0,3.0,1.0,3.0
2.0,0.0,3.0,7.0,0.0,2.0,2.0,0.0,682.0,8381.0,7507.0,238.0,53.0,14.0,34.0,10.0,7.0,1.0,1.0,4.0,18.0,20.0,8.0,7.0,0.0,4.0,3.0,2.0,2.0,4.0,80.0,4.0,1.0,1.0
2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,920.0,4765.0,23814.0,177.0,43.0,1.0,55.0,0.0,4.0,8.0,2.0,1.0,4.0,21.0,0.0,0.0,1.0,4.0,3.0,2.0,2.0,3.0,80.0,4.0,1.0,3.0
2.0,0.0,3.0,4.0,0.0,1.0,2.0,0.0,1073.0,8858.0,15669.0,796.0,36.0,14.0,51.0,8.0,0.0,12.0,4.0,4.0,15.0,11.0,7.0,8.0,0.0,2.0,2.0,2.0,3.0,2.0,80.0,3.0,1.0,5.0
2.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,581.0,10648.0,14394.0,1274.0,31.0,13.0,33.0,8.0,1.0,9.0,2.0,3.0,13.0,25.0,0.0,8.0,1.0,4.0,3.0,6.0,3.0,4.0,80.0,4.0,1.0,1.0
2.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,1952.0,2867.0,20006.0,157.0,26.0,7.0,95.0,6.0,0.0,1.0,1.0,3.0,8.0,13.0,7.0,7.0,0.0,2.0,3.0,6.0,1.0,4.0,80.0,3.0,1.0,3.0
2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,405.0,1420.0,25233.0,230.0,18.0,0.0,54.0,0.0,1.0,3.0,3.0,3.0,10.0,13.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,80.0,3.0,1.0,3.0
2.0,0.0,5.0,4.0,0.0,1.0,2.0,0.0,1367.0,13142.0,24439.0,1405.0,51.0,5.0,82.0,3.0,3.0,11.0,2.0,4.0,29.0,16.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,2.0,80.0,3.0,1.0,2.0
2.0,0.0,5.0,6.0,1.0,1.0,2.0,0.0,977.0,2479.0,26227.0,289.0,58.0,1.0,51.0,0.0,4.0,2.0,3.0,4.0,7.0,24.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,1.0,80.0,4.0,1.0,3.0
2.0,1.0,2.0,7.0,1.0,2.0,0.0,0.0,864.0,10761.0,19239.0,930.0,45.0,5.0,74.0,2.0,4.0,9.0,1.0,4.0,18.0,12.0,0.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,80.0,3.0,1.0,3.0
2.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,2032.0,2339.0,3666.0,310.0,56.0,10.0,72.0,8.0,8.0,7.0,3.0,4.0,14.0,11.0,9.0,9.0,1.0,1.0,3.0,4.0,1.0,4.0,80.0,3.0,1.0,2.0
2.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,1999.0,2782.0,21412.0,642.0,41.0,5.0,76.0,0.0,3.0,1.0,4.0,4.0,12.0,22.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,80.0,4.0,1.0,3.0
2.0,1.0,2.0,7.0,1.0,2.0,0.0,0.0,1119.0,8740.0,5569.0,770.0,38.0,8.0,73.0,7.0,0.0,10.0,3.0,3.0,9.0,14.0,2.0,7.0,2.0,3.0,2.0,2.0,3.0,2.0,80.0,3.0,1.0,4.0
0.0,1.0,1.0,7.0,0.0,2.0,0.0,0.0,1681.0,5368.0,16130.0,530.0,33.0,6.0,36.0,2.0,1.0,16.0,4.0,3.0,7.0,25.0,1.0,5.0,1.0,3.0,3.0,2.0,2.0,3.0,80.0,4.0,1.0,3.0
2.0,0.0,1.0,6.0,1.0,1.0,2.0,0.0,2014.0,4108.0,5340.0,116.0,39.0,7.0,52.0,7.0,7.0,24.0,4.0,1.0,18.0,13.0,1.0,7.0,0.0,3.0,3.0,2.0,2.0,1.0,80.0,3.0,1.0,1.0
1.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,286.0,2153.0,7703.0,635.0,36.0,8.0,73.0,7.0,1.0,18.0,4.0,2.0,8.0,13.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,80.0,3.0,1.0,1.0
2.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,1411.0,3629.0,19106.0,1462.0,37.0,3.0,94.0,2.0,4.0,11.0,3.0,1.0,8.0,18.0,0.0,2.0,0.0,3.0,3.0,6.0,1.0,1.0,80.0,3.0,1.0,3.0
2.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,1666.0,17603.0,3525.0,1291.0,43.0,14.0,65.0,11.0,1.0,15.0,3.0,3.0,14.0,24.0,6.0,10.0,1.0,3.0,2.0,3.0,4.0,1.0,80.0,4.0,1.0,2.0
2.0,1.0,3.0,7.0,0.0,2.0,1.0,0.0,1039.0,13320.0,11737.0,1448.0,44.0,12.0,53.0,11.0,3.0,28.0,4.0,4.0,23.0,18.0,11.0,11.0,1.0,3.0,4.0,2.0,4.0,3.0,80.0,3.0,1.0,3.0
1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,547.0,4556.0,12932.0,532.0,42.0,5.0,92.0,2.0,2.0,29.0,3.0,1.0,19.0,11.0,0.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,80.0,3.0,1.0,2.0
1.0,1.0,1.0,7.0,0.0,2.0,2.0,0.0,785.0,6397.0,10339.0,719.0,47.0,5.0,77.0,3.0,4.0,27.0,3.0,2.0,8.0,12.0,1.0,4.0,0.0,3.0,4.0,2.0,2.0,4.0,80.0,3.0,1.0,2.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,771.0,5093.0,4761.0,1225.0,35.0,1.0,61.0,0.0,2.0,2.0,1.0,4.0,16.0,11.0,0.0,0.0,1.0,4.0,3.0,2.0,2.0,1.0,80.0,3.0,1.0,4.0
2.0,1.0,2.0,7.0,0.0,2.0,0.0,0.0,507.0,4260.0,5915.0,1371.0,24.0,5.0,77.0,3.0,1.0,10.0,3.0,4.0,5.0,12.0,0.0,2.0,1.0,4.0,3.0,2.0,2.0,4.0,80.0,3.0,1.0,4.0
2.0,0.0,1.0,6.0,1.0,1.0,2.0,0.0,715.0,4680.0,15232.0,1225.0,37.0,1.0,80.0,0.0,3.0,10.0,4.0,4.0,4.0,17.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,1.0,80.0,3.0,1.0,2.0
2.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,350.0,4898.0,7505.0,685.0,25.0,4.0,62.0,2.0,0.0,1.0,3.0,1.0,5.0,12.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,80.0,3.0,1.0,3.0
2.0,0.0,4.0,6.0,0.0,1.0,2.0,0.0,138.0,4809.0,12482.0,665.0,34.0,16.0,41.0,10.0,1.0,6.0,3.0,1.0,16.0,14.0,2.0,13.0,0.0,3.0,3.0,3.0,2.0,3.0,80.0,3.0,1.0,4.0
2.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,1237.0,10252.0,4235.0,363.0,36.0,7.0,77.0,7.0,2.0,1.0,1.0,3.0,17.0,21.0,7.0,7.0,1.0,3.0,1.0,2.0,3.0,3.0,80.0,4.0,1.0,3.0
2.0,0.0,3.0,5.0,1.0,1.0,1.0,0.0,817.0,11691.0,25995.0,213.0,33.0,13.0,49.0,7.0,0.0,7.0,3.0,3.0,14.0,11.0,3.0,9.0,0.0,4.0,3.0,3.0,3.0,4.0,80.0,3.0,1.0,3.0
2.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,538.0,4031.0,9396.0,688.0,25.0,2.0,91.0,2.0,5.0,3.0,1.0,1.0,6.0,13.0,0.0,2.0,1.0,3.0,3.0,5.0,1.0,3.0,80.0,3.0,1.0,3.0
2.0,0.0,2.0,7.0,1.0,2.0,0.0,0.0,677.0,7104.0,20431.0,1216.0,33.0,5.0,39.0,2.0,0.0,8.0,3.0,3.0,6.0,12.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,4.0,80.0,3.0,1.0,4.0
2.0,0.0,3.0,8.0,0.0,2.0,2.0,0.0,922.0,2044.0,22052.0,500.0,20.0,2.0,49.0,2.0,1.0,2.0,3.0,3.0,2.0,13.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,4.0,80.0,3.0,1.0,3.0
2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1714.0,1555.0,11585.0,240.0,24.0,1.0,58.0,0.0,1.0,22.0,3.0,4.0,1.0,11.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,80.0,3.0,1.0,1.0
2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,63.0,2269.0,4892.0,1229.0,35.0,1.0,36.0,1.0,1.0,8.0,4.0,4.0,1.0,19.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,4.0,80.0,3.0,1.0,1.0
2.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,1191.0,19943.0,18575.0,718.0,56.0,5.0,92.0,2.0,4.0,4.0,1.0,4.0,28.0,13.0,4.0,2.0,1.0,3.0,3.0,2.0,5.0,4.0,80.0,3.0,1.0,4.0
2.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,16.0,2911.0,15170.0,670.0,31.0,5.0,31.0,3.0,1.0,26.0,3.0,1.0,5.0,17.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,80.0,3.0,1.0,1.0
2.0,0.0,1.0,7.0,1.0,2.0,1.0,0.0,387.0,4907.0,24532.0,635.0,42.0,20.0,99.0,6.0,1.0,1.0,3.0,2.0,20.0,25.0,11.0,16.0,0.0,3.0,3.0,3.0,2.0,3.0,80.0,4.0,1.0,1.0
2.0,0.0,5.0,8.0,1.0,2.0,0.0,0.0,113.0,2322.0,9518.0,541.0,23.0,0.0,62.0,0.0,3.0,2.0,1.0,3.0,3.0,13.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,80.0,3.0,1.0,1.0
2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,116.0,2075.0,18725.0,432.0,51.0,4.0,96.0,3.0,3.0,9.0,4.0,4.0,10.0,23.0,0.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,80.0,4.0,1.0,4.0
2.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,958.0,2519.0,12287.0,938.0,36.0,11.0,79.0,9.0,4.0,2.0,3.0,3.0,16.0,21.0,3.0,8.0,0.0,3.0,3.0,6.0,1.0,3.0,80.0,4.0,1.0,4.0
