empid,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,left
2599,0.5,0.93,6,150,3,1,0,medium,0
4917,0.99,0.52,4,167,3,0,0,low,0
3616,0.75,1.0,3,102,3,0,0,medium,0
2536,0.51,0.58,3,155,3,0,0,low,0
4214,0.24,0.77,5,178,5,0,0,low,0
1983,0.11,0.79,6,247,4,0,0,medium,1
4249,0.52,0.47,6,141,5,1,0,low,0
244,0.4,0.5,2,128,3,0,0,low,1
3667,0.66,0.61,5,259,3,0,0,high,0
1311,0.77,0.89,4,270,5,0,0,medium,1
4447,0.81,0.67,4,225,3,0,0,low,0
409,0.91,0.92,4,246,5,0,0,low,1
1147,0.8,0.95,5,217,5,0,0,low,1
1331,0.42,0.47,2,130,3,0,0,low,1
3762,0.84,0.49,4,152,3,0,0,low,0
1006,0.54,0.56,4,260,3,0,0,medium,1
1668,0.44,0.55,2,128,3,0,1,medium,1
2923,0.72,0.51,4,164,3,0,0,medium,0
2779,0.55,0.9,4,199,3,0,0,low,0
1419,0.1,0.95,7,296,4,0,0,low,1
1627,0.1,0.87,6,265,5,0,0,medium,1
4817,0.6,0.88,3,261,3,1,0,medium,0
1210,0.1,0.93,6,243,4,0,0,low,1
1160,0.11,0.95,7,269,5,0,0,medium,1
1236,0.4,0.49,2,140,3,0,0,medium,1
1991,0.42,0.56,2,137,3,0,0,low,1
843,0.1,0.85,6,254,4,0,0,medium,1
1039,0.89,1.0,4,237,5,0,0,medium,1
331,0.38,0.57,2,140,3,0,0,low,1
1112,0.44,0.46,2,149,3,0,0,low,1
595,0.1,0.77,6,255,4,0,0,low,1
2758,0.5,0.68,4,161,3,0,0,medium,0
2530,0.71,0.63,3,254,3,1,0,high,0
4166,0.6,0.55,4,204,3,0,0,high,0
2534,0.74,0.84,3,239,4,0,0,medium,0
4706,0.81,1.0,5,143,2,0,0,low,0
3390,0.43,0.72,3,258,4,0,0,medium,0
1074,0.45,0.54,2,154,3,0,0,low,1
4293,0.5,0.97,4,269,3,0,0,low,0
430,0.41,0.52,2,127,3,1,0,low,1
3316,0.5,0.9,4,171,2,0,0,low,0
558,0.43,0.57,2,157,3,0,0,low,1
4938,0.56,0.58,3,173,3,0,0,medium,0
4299,0.91,0.71,2,159,3,1,0,low,0
3305,0.8,0.54,5,261,2,0,0,medium,0
700,0.38,0.45,2,156,3,0,0,medium,1
518,0.09,0.86,7,309,4,0,0,low,1
1251,0.88,0.92,4,225,5,0,0,low,1
3884,0.49,0.61,3,181,3,0,0,medium,0
2355,0.79,0.74,5,172,2,0,0,low,0
2554,0.51,0.51,4,204,2,0,0,low,0
4658,0.95,0.76,3,236,2,1,0,medium,0
3974,0.94,0.8,4,238,3,1,0,medium,0
3971,0.94,0.83,5,148,3,0,0,low,0
4449,0.97,0.74,3,104,5,0,0,low,0
3895,0.58,1.0,4,258,3,0,0,medium,0
31,0.09,0.62,6,294,4,0,0,low,1
2630,0.93,0.88,4,177,3,0,0,low,0
659,0.38,0.53,2,146,3,0,0,low,1
1706,0.1,0.91,6,255,4,0,0,medium,1
1467,0.1,0.83,6,264,4,1,0,medium,1
2232,0.61,0.84,5,104,4,0,0,low,0
830,0.38,0.53,2,138,3,0,0,low,1
3357,0.6,0.6,3,221,2,0,0,medium,0
1235,0.42,0.49,2,145,3,0,0,medium,1
1340,0.89,0.96,5,221,5,0,0,low,1
3781,0.86,0.96,5,238,5,0,0,low,0
1345,0.39,0.57,2,150,3,0,0,low,1
3964,0.57,0.78,3,206,4,0,0,medium,0
2389,0.72,0.51,3,235,2,0,0,low,0
3919,0.38,0.5,2,187,2,1,0,medium,0
4701,0.73,0.95,4,243,3,0,0,medium,0
3344,0.66,0.8,4,252,3,0,0,medium,0
1109,0.1,0.91,7,297,4,0,0,low,1
324,0.11,0.91,7,287,4,0,0,low,1
3474,0.13,0.91,4,175,5,0,0,low,0
4904,0.94,0.86,3,223,4,0,0,medium,0
1548,0.09,0.83,6,250,4,0,0,medium,1
3296,0.74,0.86,3,186,3,1,0,high,0
2591,0.68,0.9,2,133,4,0,0,low,0
1341,0.1,0.96,6,275,4,0,0,low,1
1650,0.38,0.51,2,138,3,0,0,low,1
3537,0.13,0.91,2,149,5,0,0,medium,0
2266,0.77,0.61,5,146,3,0,0,low,0
1124,0.1,0.9,7,301,4,0,0,medium,1
2438,0.72,0.86,4,191,2,0,0,low,0
1382,0.9,0.84,5,221,5,0,0,low,1
1817,0.43,0.5,2,152,3,0,0,medium,1
3286,0.51,0.52,3,164,3,0,0,low,0
757,0.77,0.92,5,235,5,0,0,low,1
4858,0.48,0.89,3,261,2,0,0,medium,0
3230,0.83,0.51,5,143,4,0,0,medium,0
3859,0.5,0.65,3,215,2,0,0,low,0
1526,0.1,0.8,6,261,4,0,0,low,1
1988,0.84,0.84,5,238,5,0,0,medium,1
4727,0.52,0.54,4,212,3,0,0,low,0
3593,0.75,0.59,5,206,2,0,0,low,0
4756,0.86,0.66,3,150,2,0,0,low,0
3927,0.58,0.63,4,159,3,0,0,medium,0
2689,0.83,0.55,5,261,5,0,0,medium,0
2026,0.84,0.43,6,246,4,0,0,medium,0
4759,0.95,0.56,5,194,2,0,0,high,0
2107,0.86,0.79,3,242,2,0,0,low,0
1159,0.57,0.85,4,219,2,1,0,medium,1
1155,0.39,0.53,2,131,3,0,0,medium,1
4550,0.9,0.78,5,215,3,0,1,low,0
4980,0.67,0.36,4,97,4,0,0,medium,0
2678,0.76,0.59,3,191,4,0,0,medium,0
2611,0.78,0.5,4,212,2,0,0,medium,0
902,0.43,0.53,2,145,3,0,0,low,1
4597,0.66,0.66,3,211,4,0,0,high,0
2000,0.4,0.51,2,148,3,0,0,low,1
2293,0.99,0.75,6,139,5,1,0,medium,0
4141,0.65,0.8,4,164,4,0,0,low,0
2809,0.83,0.98,5,189,4,1,0,low,0
2610,0.63,0.99,3,247,3,0,0,medium,0
1269,0.36,0.55,2,134,3,0,0,low,1
2806,0.66,0.99,5,244,3,0,0,medium,0
2812,0.87,0.91,5,268,3,0,0,low,0
4400,0.72,0.87,4,184,4,0,0,medium,0
241,0.1,0.87,7,289,4,0,0,low,1
629,0.72,0.85,5,244,6,0,0,low,1
4258,0.85,0.86,4,250,3,0,0,low,0
4298,0.78,0.98,5,252,3,0,0,high,0
3806,0.68,0.59,3,141,3,0,0,medium,0
3785,0.8,0.57,3,225,4,0,0,low,0
4291,0.95,0.78,4,245,3,0,0,low,0
2549,0.69,0.5,3,208,4,0,0,low,0
984,0.43,0.52,2,139,3,0,0,low,1
4159,0.73,0.71,5,215,6,1,0,medium,0
4115,0.19,0.95,5,193,3,0,0,medium,0
3916,0.89,0.93,5,191,4,0,0,low,0
3878,0.64,0.61,4,191,4,0,0,low,0
293,0.41,0.49,2,146,3,0,0,low,1
3951,0.59,0.69,3,186,3,0,0,low,0
4412,0.19,0.52,5,200,5,0,0,low,0
1519,0.89,0.98,5,274,5,0,0,medium,1
82,0.38,0.49,2,151,3,0,0,low,1
2583,0.58,0.86,5,271,3,0,0,low,0
1487,0.11,0.97,6,260,4,0,0,low,1
2423,0.61,0.68,5,225,4,0,0,low,0
2261,0.75,0.68,3,150,2,1,0,medium,0
510,0.37,0.57,2,155,3,0,0,low,1
485,0.38,0.52,2,145,3,0,0,low,1
1307,0.11,0.93,6,276,4,0,0,low,1
582,0.81,0.88,5,242,5,0,0,medium,1
1149,0.39,0.57,2,156,3,0,0,low,1
2595,0.99,0.72,3,119,2,1,0,low,0
3245,0.49,0.98,3,267,2,0,0,low,0
2471,0.62,0.72,5,180,3,0,0,low,0
1087,0.9,0.86,5,254,5,0,0,high,1
1806,0.1,0.87,6,254,5,0,0,low,1
2892,0.29,0.58,5,234,2,0,0,low,0
4966,0.77,0.89,2,215,5,1,0,medium,0
4767,0.88,0.83,4,163,3,0,0,low,0
2651,0.4,0.72,3,139,2,0,0,medium,0
1215,0.09,0.87,7,278,4,0,0,low,1
3776,0.7,0.71,5,269,3,0,0,low,0
4024,0.26,0.97,3,125,2,0,0,low,0
376,0.73,0.99,5,262,5,0,0,medium,1
2888,0.79,0.48,4,184,5,1,0,low,0
13,0.84,0.92,4,234,5,0,0,low,1
1677,0.1,0.81,7,270,4,0,0,medium,1
284,0.1,0.93,6,289,4,1,0,low,1
2790,0.62,0.72,3,188,3,0,0,low,0
4766,0.98,0.91,4,273,2,0,0,low,0
4598,0.9,0.68,3,156,3,1,0,high,0
2753,0.82,0.55,3,217,4,1,0,medium,0
4080,0.64,0.75,3,214,3,0,0,medium,0
4156,0.75,0.5,4,98,4,0,0,medium,0
2468,0.85,0.75,4,139,3,0,0,low,0
2315,0.13,0.43,4,165,5,0,0,low,0
2652,0.73,0.81,3,168,2,0,0,medium,0
2643,0.85,0.91,4,145,3,0,0,medium,0
906,0.76,0.93,5,238,5,0,0,low,1
3329,0.79,0.59,3,145,2,0,0,low,0
1682,0.83,0.94,4,264,5,0,0,low,1
3324,0.84,0.51,4,173,2,0,0,low,0
3548,0.43,0.85,6,168,2,0,0,low,0
3645,0.73,0.96,2,151,3,0,0,medium,0
2339,0.64,0.53,4,163,3,0,0,medium,0
58,0.1,0.81,6,309,4,0,0,low,1
3199,0.98,0.95,4,250,2,1,0,high,0
3702,0.61,0.59,3,237,2,0,0,high,0
2666,0.96,0.84,3,264,3,0,0,low,0
240,0.1,0.97,7,254,4,0,0,low,1
4532,0.93,0.96,5,135,3,1,0,low,0
2178,0.17,0.92,4,189,2,0,0,medium,0
315,0.1,0.81,6,268,4,0,0,low,1
4508,0.5,0.6,4,200,2,0,1,medium,0
1570,0.37,0.48,2,153,3,0,0,low,1
3419,0.36,0.55,6,226,6,0,0,medium,0
1761,0.37,0.55,2,140,3,0,0,low,1
3432,0.6,0.52,4,207,2,1,0,medium,0
3122,0.66,0.76,3,155,4,1,0,low,0
4962,0.84,0.96,3,161,2,1,0,low,0
4591,0.69,0.84,3,227,3,1,0,high,0
3345,0.64,0.95,3,98,3,0,0,medium,0
1065,0.47,0.81,4,133,3,0,0,low,1
2298,0.98,0.74,3,164,3,0,0,medium,0
1314,0.72,0.85,5,246,5,0,0,medium,1
970,0.41,0.48,2,130,3,0,0,high,1
2808,0.91,0.57,3,164,3,0,0,medium,0
265,0.42,0.5,2,139,3,0,0,medium,1
1760,0.73,1.0,5,253,6,0,0,low,1
3619,0.73,0.83,4,270,2,0,0,high,0
3714,0.98,0.77,5,223,2,1,0,medium,0
1441,0.82,0.93,4,248,5,0,0,medium,1
786,0.85,0.99,5,248,5,0,0,low,1
417,0.82,1.0,4,229,6,0,0,medium,1
4755,0.77,0.82,3,147,4,0,0,high,0
2348,0.69,0.89,4,174,2,0,0,low,0
1545,0.81,0.95,4,275,5,0,0,medium,1
2739,0.65,0.42,6,220,2,0,0,low,0
411,0.28,0.45,6,218,4,0,0,low,1
4094,0.69,0.74,4,266,2,1,0,low,0
1031,0.1,0.97,6,307,4,0,0,low,1
2822,0.22,0.52,5,147,5,1,0,low,0
1673,0.84,0.83,4,239,5,0,0,low,1
2277,0.79,0.72,6,240,4,0,0,low,0
4539,0.73,0.97,3,245,2,0,1,medium,0
3209,0.95,0.98,5,155,3,0,0,low,0
1082,0.9,0.91,4,269,5,0,0,medium,1
3504,0.57,0.77,4,245,3,0,0,medium,0
4692,0.99,0.44,6,104,6,0,0,low,0
2360,0.65,0.6,5,227,3,0,0,low,0
3721,0.98,0.93,5,203,2,0,0,medium,0
815,0.1,0.92,7,253,4,1,0,low,1
4162,0.9,0.74,3,260,4,0,0,high,0
491,0.53,0.56,4,281,6,0,0,medium,1
3315,0.71,0.77,4,142,2,0,0,medium,0
3071,0.72,0.65,5,151,3,0,0,medium,0
3603,0.87,0.91,5,190,2,0,0,low,0
1098,0.38,0.48,2,134,3,0,0,low,1
2342,0.78,1.0,3,139,3,0,0,low,0
4772,0.52,0.51,3,218,2,1,0,medium,0
711,0.64,0.9,6,252,2,0,0,low,1
791,0.23,0.99,4,204,4,1,0,low,1
4031,0.64,0.51,4,207,2,0,0,low,0
3182,0.65,0.7,4,157,4,0,0,medium,0
4074,0.5,0.56,3,164,3,0,0,medium,0
1306,0.62,0.77,5,227,4,0,0,low,1
3561,0.16,0.88,6,218,3,0,0,low,0
2900,0.97,0.61,3,165,2,0,0,low,0
4122,0.19,0.5,5,126,3,1,0,medium,0
1193,0.44,0.51,2,129,3,0,0,medium,1
1982,0.76,1.0,4,220,6,0,0,medium,1
2048,0.87,0.5,3,242,2,0,0,low,0
3990,0.83,0.81,3,242,6,0,0,low,0
726,0.43,0.46,2,149,3,0,0,medium,1
3732,0.95,0.49,4,229,3,0,0,medium,0
3472,0.95,0.93,3,209,2,0,0,low,0
4114,0.64,0.57,5,149,3,1,0,medium,0
1990,0.66,0.91,5,248,4,0,0,low,1
4275,0.59,0.79,4,181,3,0,0,medium,0
2833,0.54,0.78,4,176,2,0,0,medium,0
1670,0.67,0.54,3,166,5,0,0,medium,1
297,0.39,0.55,2,156,3,0,0,medium,1
3837,0.58,0.63,4,271,3,0,0,low,0
1973,0.36,0.5,2,131,3,0,0,medium,1
2016,0.81,0.57,3,224,2,0,0,medium,0
1969,0.84,0.91,5,232,6,0,0,low,1
444,0.81,0.98,5,245,5,0,0,low,1
3623,0.61,0.94,3,224,4,0,0,medium,0
634,0.38,0.56,2,154,3,0,0,low,1
2918,0.74,0.81,5,106,5,0,0,medium,0
3921,0.76,0.62,4,157,3,0,0,medium,0
4078,0.62,0.74,4,155,3,0,0,medium,0
86,0.11,0.87,6,305,4,0,0,low,1
1238,0.74,0.9,4,226,5,0,0,medium,1
314,0.41,0.49,2,130,3,0,0,low,1
3948,0.99,0.86,4,206,2,0,0,low,0
358,0.37,0.54,2,149,3,0,0,low,1
90,0.1,0.79,6,291,4,0,0,low,1
592,0.66,0.67,2,255,3,0,0,low,1
3037,0.71,0.77,3,145,3,0,0,high,0
2070,0.53,0.81,3,226,3,1,0,low,0
3553,0.57,0.99,3,205,3,0,0,low,0
3333,0.72,0.68,4,238,3,0,0,low,0
2399,0.54,0.93,4,161,4,1,0,low,0
3638,0.55,0.41,4,132,5,1,0,medium,0
2102,1.0,0.74,3,220,4,0,0,low,0
4860,0.92,0.49,5,259,3,1,0,medium,0
1953,0.46,0.55,2,145,3,0,0,low,1
3651,0.72,1.0,3,197,3,0,0,medium,0
497,0.1,0.82,6,244,4,0,0,medium,1
3080,0.82,0.97,3,244,5,0,0,medium,0
2891,0.73,0.69,4,161,3,0,0,low,0
2795,0.13,0.89,4,249,6,1,0,medium,0
4595,0.22,0.89,4,262,4,0,0,high,0
3214,0.98,0.88,5,232,3,0,0,low,0
1339,0.51,0.79,4,134,3,0,0,low,1
1824,0.1,0.89,6,280,4,0,0,medium,1
2597,0.76,0.64,3,189,3,0,0,medium,0
2394,0.33,0.4,4,212,2,1,0,low,0
4520,0.44,0.45,2,124,3,0,0,low,0
308,0.11,0.81,5,287,4,0,0,low,1
2670,0.33,0.7,5,271,4,0,0,low,0
325,0.37,0.45,2,131,3,0,0,low,1
4924,0.77,0.88,2,169,3,0,0,medium,0
271,0.44,0.51,2,127,3,0,0,medium,1
2565,0.83,0.74,3,221,2,0,0,medium,0
3630,0.15,0.67,6,209,5,0,0,low,0
4229,0.53,0.88,3,150,3,1,0,high,0
274,0.09,0.96,6,296,4,0,0,low,1
1468,0.1,0.89,7,272,4,0,0,medium,1
4999,0.57,0.82,5,138,3,0,0,low,0
4361,0.74,0.87,4,258,2,0,0,medium,0
3450,0.99,0.37,5,155,3,0,0,low,0
2514,0.9,0.88,4,174,3,0,0,low,0
4458,0.6,0.84,2,221,3,0,0,low,0
4404,0.69,0.57,5,227,2,0,0,low,0
505,0.78,0.83,4,217,6,0,0,medium,1
2210,0.5,0.63,3,172,2,0,0,medium,0
4653,0.45,0.58,3,200,2,0,0,medium,0
1097,0.37,0.46,2,129,3,0,0,low,1
1105,0.11,0.89,6,254,4,0,0,low,1
3014,0.86,0.94,3,151,2,0,0,low,0
1861,0.75,1.0,5,223,6,0,0,medium,1
1960,0.37,0.48,2,160,3,0,0,low,1
1443,0.43,0.52,2,154,3,1,0,medium,1
4894,0.9,0.78,4,261,2,1,0,medium,0
166,0.11,0.84,7,296,4,0,0,low,1
4990,0.69,0.97,3,158,2,0,0,low,0
2756,0.47,0.55,4,122,5,1,0,medium,0
3042,0.72,0.8,5,244,3,0,0,medium,0
4326,0.93,0.76,3,244,3,0,0,low,0
1313,0.1,0.92,5,272,4,0,0,medium,1
229,0.85,0.95,5,236,5,0,0,low,1
1342,0.9,0.94,5,247,5,0,0,low,1
2556,0.56,0.94,3,226,2,0,0,low,0
740,0.11,0.85,7,275,4,0,0,medium,1
347,0.81,1.0,4,253,5,0,0,low,1
357,0.41,0.55,2,154,3,0,0,low,1
2931,0.93,0.86,4,219,3,0,0,low,0
3988,0.57,0.81,3,144,3,0,0,low,0
836,0.11,0.78,6,300,4,1,0,low,1
1221,0.36,0.52,2,137,3,0,0,low,1
2093,0.2,0.58,3,209,5,0,0,medium,0
1273,0.45,0.46,2,142,3,0,0,medium,1
2349,0.74,0.72,3,213,3,0,0,low,0
4185,0.5,0.69,5,172,2,0,0,medium,0
2782,0.54,0.71,5,173,2,0,0,low,0
4648,0.48,0.38,3,134,3,0,0,medium,0
3640,0.71,0.77,2,255,3,0,0,medium,0
4263,0.76,0.56,3,154,2,0,0,low,0
3129,0.12,0.93,6,257,6,1,0,low,0
3582,0.52,0.89,5,193,4,0,0,medium,0
189,0.37,0.55,2,152,3,0,0,medium,1
1428,0.57,0.61,4,158,5,0,0,medium,1
4060,0.61,0.51,3,141,2,0,0,low,0
4155,0.98,0.66,3,150,3,0,0,medium,0
1902,0.46,0.55,2,147,3,0,0,medium,1
1964,0.09,0.89,7,310,4,0,0,low,1
263,0.44,0.56,2,131,3,0,0,medium,1
2163,0.54,0.96,4,248,3,0,0,low,0
1661,0.42,0.47,2,137,3,0,0,medium,1
4514,0.21,0.87,4,148,5,0,0,medium,0
1366,0.1,0.83,6,293,4,0,0,low,1
749,0.4,0.5,2,127,3,0,0,low,1
5000,0.64,0.97,4,268,2,0,0,low,0
3996,0.63,0.4,6,177,2,1,0,medium,0
3265,0.59,0.79,4,209,2,0,0,medium,0
3531,0.71,0.77,4,192,4,0,0,medium,0
623,0.1,0.55,2,247,4,0,0,medium,1
410,0.82,0.98,4,233,5,0,0,low,1
1834,0.1,0.85,6,266,4,0,0,low,1
3275,0.88,0.52,5,264,4,0,0,medium,0
1176,0.78,0.71,4,296,3,0,0,low,1
2811,0.69,0.97,4,233,3,0,0,low,0
3002,0.66,0.75,5,227,3,1,0,medium,0
303,0.1,0.77,7,250,5,0,0,medium,1
4589,0.94,0.89,3,230,3,1,0,high,0
1851,0.42,0.47,2,135,3,0,0,low,1
1664,0.37,0.46,2,130,3,1,0,medium,1
1962,0.11,0.96,6,280,4,0,0,low,1
2927,0.82,0.84,3,139,2,1,0,low,0
3223,0.74,0.74,4,233,2,0,0,medium,0
787,0.78,0.93,5,225,5,0,0,low,1
3607,0.58,0.62,3,169,2,0,0,medium,0
793,0.9,0.83,5,259,5,0,0,low,1
1335,0.44,0.53,2,147,3,0,0,low,1
4261,0.68,0.61,5,271,2,0,0,high,0
200,0.77,0.94,5,226,6,0,0,low,1
4848,0.78,0.58,3,150,3,1,0,low,0
3980,0.15,0.74,2,176,3,1,0,low,0
2208,0.51,0.69,3,145,2,1,0,medium,0
1158,0.42,0.52,2,141,3,1,0,medium,1
109,0.71,0.87,3,177,4,0,0,medium,1
2904,0.3,0.7,5,280,4,1,0,low,0
2125,0.72,0.5,3,257,6,0,0,low,0
19,0.45,0.51,2,160,3,1,1,low,1
1712,0.42,0.5,2,143,3,0,0,low,1
2219,0.76,0.93,3,266,3,1,0,low,0
4537,0.21,0.37,6,266,3,0,1,medium,0
3629,0.21,0.93,4,243,4,0,0,low,0
3617,0.7,0.67,4,181,3,0,0,medium,0
4796,0.55,0.81,5,251,3,0,0,low,0
5,0.37,0.52,2,159,3,0,0,low,1
2941,0.54,0.98,3,197,3,0,0,low,0
2034,0.75,0.56,5,175,4,0,0,low,0
76,0.11,0.79,7,306,4,0,0,medium,1
4637,0.72,0.95,5,171,3,0,0,low,0
3498,0.74,0.97,2,135,4,0,0,medium,0
4721,0.56,0.85,3,225,3,0,0,high,0
3418,0.71,0.69,2,172,3,0,0,medium,0
944,0.81,1.0,5,235,5,0,0,low,1
1675,0.56,0.86,5,252,2,0,0,medium,1
1150,0.77,0.92,5,255,5,0,0,low,1
2215,0.59,0.52,2,149,3,0,0,medium,0
4384,0.19,0.68,5,149,3,0,0,medium,0
137,0.1,0.84,6,283,4,1,0,low,1
4636,0.91,0.81,3,220,3,1,0,low,0
997,0.38,0.54,2,157,3,0,0,medium,1
50,0.43,0.47,2,147,3,0,0,low,1
182,0.1,0.84,6,261,4,0,0,medium,1
67,0.43,0.54,2,153,3,0,0,medium,1
2053,0.68,0.54,4,153,3,0,0,medium,0
1297,0.46,0.52,2,148,3,0,0,low,1
1920,0.72,0.94,4,258,5,0,0,low,1
2058,0.7,0.52,4,255,3,0,0,medium,0
231,0.42,0.47,2,159,3,0,0,low,1
14,0.41,0.55,2,148,3,0,0,low,1
2066,0.15,0.97,3,198,5,0,0,medium,0
464,0.8,0.85,4,273,5,0,0,low,1
3427,0.83,0.84,3,267,3,0,0,high,0
679,0.43,0.47,2,158,3,0,0,low,1
766,0.09,0.87,3,214,2,0,0,medium,1
1547,0.73,0.84,5,251,6,0,0,medium,1
2366,0.37,0.63,4,153,3,1,0,medium,0
3178,0.57,0.82,5,218,3,0,0,medium,0
1909,0.83,0.85,5,237,5,0,0,medium,1
3748,0.96,0.53,5,224,4,0,0,low,0
390,0.42,0.57,2,154,3,1,0,medium,1
3018,0.98,0.78,4,155,3,1,0,low,0
2622,0.85,0.55,4,260,2,1,0,low,0
4534,0.83,0.61,4,262,4,0,0,low,0
4417,0.4,0.48,4,97,2,0,0,low,0
4530,0.52,0.67,3,244,3,0,0,low,0
1513,0.45,0.52,2,143,3,0,0,medium,1
2859,0.93,0.99,4,136,4,0,0,low,0
4667,0.87,0.62,5,197,2,0,0,low,0
588,0.8,0.83,2,211,3,0,0,low,1
572,0.73,1.0,4,252,5,0,0,medium,1
3236,0.84,0.74,4,226,2,0,0,high,0
2142,0.33,0.58,2,183,2,0,0,medium,0
1224,0.75,0.89,4,228,5,0,0,low,1
2901,0.88,0.67,5,260,3,1,0,low,0
4780,0.59,0.62,3,203,4,0,0,medium,0
2055,0.85,0.6,3,182,3,0,0,medium,0
4037,0.78,0.8,4,175,3,0,0,medium,0
3754,0.48,0.76,5,236,2,0,0,low,0
2928,0.68,0.56,4,272,3,0,0,low,0
3188,0.56,0.9,4,115,3,0,0,medium,0
3448,0.58,0.72,5,234,3,1,0,low,0
167,0.43,0.55,2,129,3,0,0,low,1
3007,0.84,0.85,3,153,4,0,0,low,0
407,0.73,0.99,5,241,5,0,0,low,1
3881,0.83,0.54,4,219,3,0,0,medium,0
1603,0.43,0.53,2,157,3,0,0,low,1
4222,0.71,0.99,4,238,4,1,0,high,0
688,0.09,0.92,7,254,4,0,0,medium,1
4579,0.34,0.92,3,206,3,0,0,medium,0
3202,0.67,0.55,3,217,2,0,0,high,0
1527,0.82,0.9,5,248,5,0,0,low,1
493,0.11,0.83,6,244,4,0,0,medium,1
2786,0.71,0.88,3,140,2,0,0,low,0
2903,0.93,0.98,4,160,3,0,0,low,0
1203,0.44,0.55,2,136,3,0,0,medium,1
4931,0.39,0.48,3,169,3,0,0,medium,0
4897,0.5,0.78,6,138,3,0,0,medium,0
2200,0.78,0.84,3,233,3,1,0,low,0
3306,0.45,0.6,6,176,4,0,0,medium,0
3110,0.67,0.56,3,237,4,0,0,medium,0
186,0.4,0.46,2,127,3,0,0,medium,1
339,0.39,0.5,2,142,3,0,0,medium,1
2151,0.69,0.74,3,215,2,0,0,low,0
833,0.39,0.48,2,161,3,0,0,low,1
4662,0.59,0.99,3,235,2,0,0,medium,0
921,0.37,0.45,2,160,3,0,0,medium,1
3633,0.35,0.66,2,140,2,0,0,medium,0
670,0.72,0.6,3,153,5,0,0,low,1
646,0.4,0.54,2,141,3,0,0,medium,1
278,0.74,0.89,5,229,6,0,0,low,1
3500,0.67,0.55,3,175,2,0,0,medium,0
1114,0.1,0.87,6,306,4,0,0,medium,1
4375,0.6,0.79,5,217,2,0,0,low,0
268,0.45,0.53,2,129,3,0,0,high,1
2908,0.32,0.8,3,263,3,0,0,medium,0
4020,0.85,0.39,4,239,4,0,0,low,0
3374,0.85,0.86,3,255,2,0,0,low,0
4373,0.52,0.71,2,231,2,0,0,low,0
1347,0.73,0.95,4,223,6,0,0,low,1
4018,0.69,0.91,4,186,3,0,0,low,0
1580,0.65,0.86,2,181,2,0,0,low,1
1083,0.87,0.88,5,231,6,0,0,medium,1
164,0.79,0.89,5,239,5,0,0,low,1
313,0.4,0.54,2,139,3,0,0,low,1
163,0.45,0.51,2,147,3,0,0,low,1
584,0.44,0.56,2,145,3,0,0,medium,1
3458,0.94,0.59,6,212,2,0,0,medium,0
739,0.11,0.87,6,257,4,0,0,medium,1
4528,0.96,0.88,3,168,2,0,0,low,0
1084,0.83,0.94,4,267,5,0,0,medium,1
4587,0.77,0.97,3,184,3,1,0,medium,0
2205,0.84,0.79,4,266,3,1,0,low,0
2286,0.71,0.5,4,253,3,0,0,medium,0
3072,0.49,0.69,2,188,4,0,0,medium,0
219,0.43,0.53,2,131,3,0,0,low,1
2821,0.92,0.54,5,141,2,0,0,low,0
1367,0.39,0.52,2,129,3,0,0,low,1
4960,0.74,0.84,3,206,3,0,0,low,0
3584,0.98,0.65,4,216,4,0,0,medium,0
239,0.43,0.53,2,146,3,0,0,low,1
3335,0.99,0.96,5,261,3,0,0,high,0
207,0.77,0.99,5,228,5,0,0,low,1
1865,0.37,0.5,2,154,3,0,0,medium,1
1287,0.42,0.57,2,134,3,0,0,medium,1
4992,0.79,0.82,3,98,3,1,0,low,0
1719,0.44,0.54,2,133,3,0,0,low,1
2755,0.53,0.81,3,253,3,0,0,medium,0
4850,0.73,0.86,4,179,3,0,0,medium,0
4250,0.95,0.81,3,260,2,0,0,low,0
1686,0.76,0.98,5,242,5,0,0,low,1
4576,0.71,0.74,3,202,2,0,0,medium,0
2999,0.53,0.53,4,205,3,0,0,low,0
316,0.73,0.86,4,245,6,0,0,low,1
3693,0.97,0.5,3,173,2,0,0,medium,0
3647,0.63,0.8,4,256,4,0,0,medium,0
2267,0.55,0.51,3,190,3,0,0,low,0
692,0.42,0.75,3,218,4,0,0,medium,1
3208,0.57,0.6,3,218,3,0,0,low,0
3378,0.13,0.67,5,234,6,0,0,medium,0
3867,0.7,0.9,4,216,3,0,0,low,0
4231,0.77,0.79,3,200,4,0,0,medium,0
3028,0.33,0.96,5,97,3,0,0,medium,0
564,0.1,0.77,7,291,4,0,0,low,1
2295,0.75,0.74,4,153,2,0,0,medium,0
889,0.11,0.83,6,295,4,0,0,medium,1
120,0.4,0.46,2,132,3,0,0,low,1
436,0.41,0.47,2,135,3,0,0,low,1
4052,0.15,0.89,3,219,6,0,0,low,0
3111,0.57,0.99,4,222,2,0,0,medium,0
3250,0.19,0.78,5,156,6,0,0,medium,0
777,0.1,0.97,6,254,5,0,0,medium,1
3481,0.87,0.59,5,154,3,0,0,low,0
969,0.42,0.54,2,130,3,0,0,medium,1
344,0.41,0.56,2,143,3,0,0,medium,1
2778,0.89,0.95,4,141,3,0,0,low,0
2510,0.58,0.75,4,186,2,0,0,low,0
1462,0.42,0.53,2,142,3,0,0,low,1
1927,0.78,0.66,3,164,3,0,0,low,1
3150,0.73,0.48,4,139,5,0,0,medium,0
